,price
29327,698
29328,698
29329,698
29330,698
29331,698
29332,698
29333,698
29336,698
29338,698
29339,698
29340,698
29341,698
29342,698
29343,698
29344,698
29346,698
29347,698
29348,698
29349,698
29350,698
29351,698
29353,698
29354,698
29356,698
29358,698
29359,698
29360,698
29361,698
29362,698
29363,698
29364,698
29365,698
29367,698
29368,698
29369,698
29370,698
29371,698
29372,698
29373,698
29374,698
29375,698
29376,698
29377,698
29378,698
29379,698
29380,698
29381,698
29382,698
29383,698
29384,698
29385,698
29386,698
29387,698
29389,698
29391,698
29393,698
29394,698
29398,698
29399,698
29400,698
29401,699
29403,699
29404,699
29405,699
29406,699
29407,700
29408,700
29409,700
29411,700
29412,700
29413,700
29414,700
29416,700
29417,700
29418,700
29419,700
29420,700
29421,700
29422,700
29423,700
29425,700
29427,700
29428,700
29429,700
29430,700
29431,700
29432,700
29433,700
29435,700
29436,700
29437,700
29438,700
29439,701
29440,701
29441,701
29442,701
29443,701
29444,701
29445,702
29446,702
29447,702
29448,702
29449,702
29451,702
29452,702
29454,702
29455,702
29456,702
29457,702
29459,702
29460,702
29461,702
29462,702
29463,702
29464,702
29465,702
29466,702
29467,702
29468,702
29469,702
29470,702
29471,702
29472,702
29473,702
29474,702
29475,702
29476,702
29477,702
29478,702
29479,702
29480,702
29481,702
29482,702
29484,702
29485,702
29486,702
29487,702
29488,702
29489,702
29490,702
29491,702
29492,702
29493,702
29494,702
29495,702
29496,702
29497,702
29498,702
29499,702
29500,702
29501,702
29502,702
29503,702
29504,702
29505,702
29506,702
29508,702
29509,702
29510,702
29513,702
29514,702
29516,703
29518,703
29519,703
29520,703
29521,703
29522,703
29523,703
29524,703
29527,703
29528,703
29529,703
29530,703
29531,703
29532,704
29533,704
29534,704
29535,704
29536,704
29537,704
29538,704
29539,704
29540,704
29541,704
29542,704
29543,704
29544,704
29545,704
29547,705
29548,705
29549,705
29550,705
29551,705
29552,705
29553,705
29555,705
29556,705
29557,705
29558,705
29559,705
29561,705
29562,705
29563,705
29564,705
29565,705
29566,705
29567,705
29568,705
29569,705
29570,705
29571,705
29572,705
29573,705
29574,705
29575,705
29576,705
29577,705
29579,705
29580,705
29581,705
29582,705
29583,705
29584,706
29585,706
29586,706
29587,706
29588,706
29590,706
29591,706
29592,706
29593,706
29594,706
29595,706
29596,706
29597,706
29598,706
29599,706
29600,706
29601,706
29602,706
29603,706
29604,706
29605,706
29607,706
29608,706
29610,438
29611,439
29612,439
29613,439
29614,439
29615,439
29616,439
29617,439
29618,439
29619,439
29620,439
29621,439
29622,440
29623,440
29624,440
29625,441
29626,441
29627,441
29628,441
29630,442
29631,442
29632,442
29633,442
29634,442
29635,442
29636,442
29637,442
29638,442
29639,443
29640,706
29641,706
29642,706
29643,706
29644,706
29645,706
29646,706
29647,706
29648,706
29650,706
29651,706
29652,706
29653,706
29654,706
29657,706
29659,706
29660,706
29661,706
29663,706
29664,706
29665,706
29666,706
29667,706
29668,706
29669,707
29670,707
29671,707
29672,707
29673,707
29674,707
29675,707
29676,707
29677,707
29678,707
29679,707
29680,707
29681,707
29682,707
29683,707
29684,707
29685,707
29686,707
29687,707
29688,707
29689,707
29690,707
29691,707
29692,707
29693,707
29694,707
29695,707
29696,707
29698,707
29700,707
29701,707
29702,707
29704,707
29705,707
29706,707
29707,707
29708,707
29709,707
29711,707
29712,707
29713,707
29714,707
29715,707
29716,707
29718,707
29719,707
29720,707
29721,707
29722,707
29723,707
29724,707
29725,707
29726,707
29727,707
29728,707
29729,707
29730,707
29732,707
29733,707
29734,708
29735,708
29736,708
29737,708
29738,708
29739,708
29740,708
29741,708
29742,708
29743,708
29744,708
29745,708
29746,708
29747,708
29748,708
29749,708
29750,709
29751,709
29752,709
29754,709
29755,709
29756,709
29757,709
29758,709
29759,709
29760,709
29761,709
29762,709
29763,709
29764,709
29765,709
29766,709
29767,709
29769,709
29770,709
29771,709
29772,709
29773,709
29774,709
29776,709
29777,709
29778,709
29779,709
29780,709
29781,709
29783,709
29784,709
29785,709
29786,709
29787,709
29788,709
29790,709
29791,709
29792,709
29793,709
29794,709
29795,709
29796,709
29797,709
29798,709
29799,709
29800,709
29801,709
29802,709
29804,709
29805,709
29806,709
29807,709
29808,709
29809,709
29810,709
29812,709
29813,709
29814,709
29816,709
29818,709
29819,709
29820,709
29821,709
29822,709
29823,709
29824,710
29825,710
29826,710
29827,710
29828,710
29829,710
29831,710
29832,710
29833,710
29835,710
29836,710
29837,710
29838,710
29839,710
29840,710
29841,710
29842,710
29843,710
29844,710
29845,710
29847,710
29848,710
29849,710
29850,710
29851,710
29852,710
29853,710
29854,710
29855,710
29856,710
29857,710
29860,710
29861,710
29862,710
29863,710
29864,710
29865,710
29866,710
29868,710
29869,710
29870,710
29871,710
29872,710
29873,710
29875,710
29876,710
29877,710
29878,710
29879,710
29880,710
29881,710
29883,710
29884,710
29885,710
29886,710
29887,710
29888,710
29891,710
29892,710
29894,710
29895,710
29896,710
29897,710
29898,710
29899,710
29900,711
29901,711
29903,711
29905,711
29906,711
29907,711
29908,711
29909,712
29910,712
29911,712
29912,712
29914,713
29915,713
29916,713
29917,713
29918,713
29919,713
29920,713
29921,713
29922,713
29923,713
29924,713
29925,713
29926,713
29927,713
29929,713
29930,714
29932,714
29933,714
29934,714
29935,714
29936,714
29937,714
29938,714
29939,715
29941,444
29942,444
29944,445
29945,445
29946,445
29949,445
29950,445
29951,445
29952,445
29953,445
29954,445
29955,445
29956,445
29957,445
29958,446
29959,446
29960,446
29961,446
29962,446
29963,446
29964,446
29965,446
29966,446
29967,446
29968,446
29969,446
29970,715
29971,715
29972,715
29973,715
29974,715
29975,715
29976,715
29977,715
29978,715
29979,716
29980,716
29981,716
29982,716
29983,716
29985,716
29986,716
29987,716
29988,716
29989,716
29990,716
29993,716
29994,716
29995,716
29996,716
29998,716
29999,716
30000,716
30001,716
30002,716
30003,716
30004,716
30005,716
30006,716
30007,716
30008,716
30010,717
30011,717
30012,717
30013,717
30014,717
30015,717
30016,717
30017,717
30018,717
30019,717
30020,717
30021,717
30022,718
30023,718
30024,718
30025,718
30026,718
30028,718
30029,718
30030,718
30031,718
30032,718
30033,718
30034,718
30035,718
30036,718
30037,718
30038,719
30039,719
30041,719
30042,719
30043,719
30044,719
30045,719
30046,719
30047,719
30048,719
30049,719
30050,719
30051,719
30052,719
30053,719
30054,719
30055,719
30056,719
30057,719
30058,719
30059,719
30060,720
30061,720
30062,720
30063,720
30064,720
30066,720
30069,720
30070,720
30071,720
30074,720
30075,720
30076,720
30081,720
30082,720
30083,720
30084,720
30085,720
30086,720
30087,720
30088,720
30089,720
30090,720
30091,720
30092,720
30093,720
30094,720
30095,720
30096,720
30097,720
30098,720
30099,720
30100,720
30101,720
30102,720
30103,720
30104,720
30105,720
30106,720
30108,720
30109,720
30110,720
30111,720
30112,720
30113,720
30115,720
30116,720
30117,720
30118,720
30119,720
30120,720
30121,720
30122,720
30123,720
30124,720
30126,720
30127,720
30128,720
30129,720
30130,720
30131,720
30132,720
30134,720
30135,720
30136,720
30137,720
30138,720
30139,720
30140,720
30141,720
30142,720
30143,720
30144,720
30145,720
30146,720
30147,720
30148,720
30149,720
30150,720
30151,720
30152,720
30153,720
30155,720
30156,720
30158,720
30159,720
30160,720
30161,720
30162,720
30163,720
30164,720
30165,720
30167,721
30168,721
30169,721
30170,721
30171,721
30172,721
30173,721
30174,721
30175,721
30176,721
30177,721
30179,721
30180,722
30181,722
30182,722
30184,722
30185,722
30187,722
30188,722
30189,722
30190,722
30191,722
30192,722
30194,722
30195,722
30196,722
30197,722
30198,722
30199,722
30200,722
30201,723
30202,723
30203,723
30204,723
30205,723
30206,723
30207,723
30208,723
30209,723
30210,723
30211,723
30212,723
30213,723
30214,723
30215,723
30216,723
30217,723
30219,723
30220,723
30221,723
30222,723
30223,723
30224,723
30225,723
30226,723
30227,723
30228,723
30229,723
30230,723
30231,723
30232,723
30233,723
30234,723
30235,723
30236,723
30239,723
30240,723
30241,723
30242,723
30243,723
30244,724
30245,724
30246,724
30247,724
30250,724
30251,724
30253,724
30255,725
30256,725
30258,725
30259,725
30260,725
30261,725
30262,725
30263,725
30264,725
30265,725
30266,725
30267,725
30268,725
30269,725
30270,446
30271,446
30273,447
30274,447
30275,447
30276,447
30277,447
30278,447
30279,447
30280,447
30282,447
30283,447
30284,447
30285,447
30287,447
30288,447
30289,447
30290,447
30291,447
30292,447
30293,447
30294,447
30296,447
30298,447
30299,447
30300,725
30302,725
30303,725
30306,725
30307,726
30308,726
30309,726
30310,726
30311,726
30312,726
30314,726
30315,726
30316,726
30317,726
30318,726
30319,726
30320,726
30321,726
30322,726
30323,726
30324,726
30325,726
30327,726
30328,726
30329,726
30330,726
30332,727
30334,727
30336,727
30337,727
30339,727
30340,727
30341,727
30342,727
30343,727
30344,727
30345,727
30346,727
30347,727
30348,728
30350,728
30351,728
30352,728
30353,728
30354,728
30355,728
30356,729
30357,729
30358,729
30359,729
30360,729
30361,729
30362,729
30363,729
30364,729
30365,729
30367,729
30368,729
30369,729
30370,729
30371,729
30372,729
30373,729
30374,729
30375,729
30376,729
30377,729
30378,729
30380,730
30381,730
30382,730
30383,730
30385,730
30386,730
30387,730
30388,730
30389,730
30391,730
30392,730
30393,730
30394,730
30396,730
30397,730
30399,730
30400,730
30401,730
30402,730
30403,730
30404,730
30406,730
30407,730
30408,730
30409,730
30410,730
30411,730
30412,730
30413,730
30414,730
30415,730
30416,730
30417,730
30418,730
30419,730
30420,730
30421,730
30422,730
30423,730
30424,730
30425,730
30427,730
30428,730
30429,730
30430,730
30431,730
30432,730
30433,730
30435,730
30436,730
30437,730
30438,730
30439,730
30441,730
30443,731
30444,731
30446,731
30448,731
30449,731
30450,731
30451,731
30452,731
30453,731
30454,731
30455,731
30456,731
30457,731
30458,731
30459,731
30460,732
30462,732
30463,732
30464,732
30465,732
30466,732
30467,732
30468,732
30469,732
30471,732
30473,732
30474,732
30475,732
30477,732
30479,732
30480,732
30481,732
30483,732
30484,732
30485,732
30486,732
30487,732
30488,732
30490,732
30491,732
30492,732
30493,732
30494,732
30495,732
30496,732
30497,732
30501,732
30502,732
30503,732
30504,732
30505,732
30506,732
30507,732
30508,732
30509,732
30510,732
30511,732
30512,732
30513,732
30514,732
30517,732
30518,732
30520,733
30521,733
30522,733
30523,733
30524,733
30525,733
30526,733
30528,733
30529,733
30530,733
30531,734
30533,734
30534,734
30535,734
30536,734
30537,734
30540,734
30541,734
30544,734
30545,734
30546,734
30547,734
30548,734
30549,734
30550,734
30551,734
30552,734
30554,734
30555,734
30556,734
30557,734
30558,734
30559,734
30561,734
30562,734
30563,734
30566,734
30567,734
30568,734
30569,734
30570,734
30571,734
30572,734
30573,734
30574,734
30576,734
30577,734
30578,734
30579,734
30580,734
30582,734
30583,734
30584,734
30585,734
30586,734
30587,734
30588,734
30589,734
30590,734
30594,734
30595,734
30596,734
30597,734
30598,734
30599,734
30600,447
30601,447
30602,447
30603,447
30604,447
30605,447
30606,447
30607,447
30608,447
30609,447
30611,447
30613,447
30614,447
30615,447
30616,447
30617,447
30618,447
30619,447
30620,447
30621,447
30622,447
30623,447
30624,448
30625,448
30626,448
30628,448
30629,448
30631,734
30633,735
30634,735
30635,735
30636,735
30637,735
30638,735
30639,735
30642,735
30644,735
30646,736
30647,736
30648,736
30649,736
30650,736
30651,736
30652,736
30653,736
30654,736
30655,736
30656,737
30657,737
30658,737
30659,737
30660,737
30662,737
30663,737
30664,737
30665,737
30666,737
30667,737
30668,737
30669,737
30670,737
30671,737
30672,737
30673,737
30674,737
30675,737
30676,737
30677,737
30678,737
30680,737
30682,737
30683,737
30685,737
30686,737
30687,737
30688,737
30689,737
30690,737
30691,737
30692,737
30693,737
30694,737
30695,737
30696,737
30697,737
30698,737
30699,737
30700,737
30701,737
30702,737
30703,737
30705,737
30707,737
30708,738
30709,738
30711,738
30712,738
30713,738
30714,738
30715,738
30716,738
30717,738
30718,738
30720,738
30721,738
30722,738
30725,738
30726,738
30728,739
30729,739
30730,739
30731,739
30733,739
30734,739
30735,739
30737,739
30738,739
30739,739
30740,739
30741,739
30742,739
30743,739
30744,739
30747,740
30748,740
30749,740
30750,740
30751,740
30752,740
30753,740
30754,740
30755,740
30756,740
30757,740
30758,740
30759,740
30760,740
30761,740
30763,740
30764,740
30765,740
30766,740
30768,741
30769,741
30770,741
30771,741
30772,741
30774,741
30775,741
30776,741
30777,741
30779,741
30780,741
30781,741
30782,741
30783,742
30784,742
30785,742
30786,742
30787,742
30789,742
30790,742
30791,742
30792,742
30793,742
30794,742
30795,742
30796,742
30797,742
30798,742
30799,742
30800,742
30802,742
30803,742
30804,742
30805,743
30806,743
30807,743
30808,743
30809,743
30810,743
30812,743
30813,743
30814,743
30815,743
30816,743
30817,743
30818,743
30819,743
30820,743
30821,743
30822,743
30823,743
30824,743
30827,743
30828,743
30829,743
30830,743
30831,743
30832,743
30833,743
30834,743
30837,743
30838,743
30839,743
30840,743
30841,743
30842,743
30843,743
30846,743
30848,743
30850,743
30851,743
30852,743
30853,743
30854,743
30855,743
30856,743
30858,743
30859,743
30861,743
30862,743
30863,743
30865,743
30866,743
30868,743
30869,743
30870,743
30871,743
30872,743
30873,743
30874,743
30875,743
30876,743
30878,743
30879,743
30880,743
30881,743
30883,743
30884,743
30885,743
30886,743
30887,743
30890,743
30891,744
30892,744
30893,744
30894,744
30896,744
30897,744
30898,744
30899,744
30900,744
30901,744
30902,745
30903,745
30904,745
30905,745
30906,745
30907,745
30908,745
30909,745
30910,745
30911,745
30912,745
30913,745
30914,745
30915,745
30916,745
30917,745
30918,745
30919,745
30921,745
30922,745
30923,745
30924,745
30925,745
30926,745
30927,745
30928,745
30929,745
30930,448
30931,448
30932,449
30933,449
30934,449
30935,449
30936,449
30937,449
30938,449
30940,449
30941,449
30942,449
30944,449
30945,449
30948,449
30950,449
30951,449
30952,449
30954,449
30955,449
30956,449
30957,449
30958,449
30960,746
30961,746
30962,746
30963,746
30964,746
30965,746
30966,746
30967,746
30968,746
30970,746
30971,746
30972,746
30973,746
30974,746
30975,746
30977,746
30978,746
30979,746
30980,746
30981,746
30982,746
30983,746
30984,746
30986,746
30987,746
30988,746
30989,746
30991,746
30992,746
30993,746
30994,747
30995,747
30996,747
30998,747
30999,747
31000,747
31001,747
31002,748
31003,748
31004,748
31005,748
31006,748
31008,748
31009,748
31010,748
31011,748
31013,748
31014,748
31015,749
31016,749
31017,749
31018,749
31019,749
31021,749
31022,749
31023,749
31024,749
31025,749
31026,749
31027,749
31028,749
31029,749
31030,749
31031,749
31032,749
31033,749
31034,749
31035,749
31036,749
31037,749
31039,749
31040,749
31041,750
31043,750
31044,750
31045,750
31046,750
31047,750
31049,751
31050,751
31051,751
31052,751
31053,751
31054,751
31055,752
31056,752
31057,752
31059,752
31060,752
31061,752
31062,752
31063,752
31065,752
31066,752
31067,752
31068,752
31069,752
31070,752
31071,752
31072,752
31073,752
31075,752
31076,752
31077,752
31078,752
31079,752
31081,752
31082,752
31083,752
31085,752
31086,752
31087,752
31088,752
31089,752
31090,752
31092,752
31093,752
31094,753
31095,753
31096,753
31097,753
31098,753
31099,753
31100,753
31101,753
31102,753
31103,753
31105,753
31106,753
31108,753
31109,754
31110,754
31111,754
31112,754
31113,754
31115,754
31116,754
31117,754
31118,754
31119,754
31120,754
31122,754
31123,754
31124,754
31125,754
31126,754
31127,754
31128,755
31129,755
31130,755
31131,755
31132,755
31133,755
31134,755
31135,755
31137,755
31140,755
31141,755
31143,755
31144,755
31146,755
31147,755
31148,755
31149,755
31150,755
31151,755
31152,755
31153,755
31154,755
31155,755
31156,755
31157,755
31158,755
31159,755
31160,755
31161,755
31162,755
31164,755
31167,755
31169,755
31170,755
31171,755
31172,755
31173,756
31175,756
31177,756
31179,756
31180,756
31181,756
31182,756
31183,756
31185,756
31186,756
31187,756
31189,756
31190,756
31191,756
31192,756
31193,756
31194,756
31195,756
31196,756
31197,756
31198,756
31199,756
31200,756
31201,756
31203,756
31204,756
31205,756
31206,756
31207,756
31208,756
31209,756
31210,756
31211,756
31212,756
31213,756
31214,756
31215,756
31216,756
31218,756
31219,756
31220,756
31221,756
31222,756
31223,756
31224,756
31225,756
31226,756
31227,756
31228,756
31229,756
31230,756
31231,756
31232,756
31233,756
31234,756
31235,756
31236,756
31237,756
31238,756
31239,757
31240,757
31241,757
31242,757
31243,757
31244,757
31246,757
31248,758
31249,758
31250,758
31251,758
31252,758
31253,758
31254,758
31255,758
31256,758
31257,758
31258,758
31259,758
31260,449
31261,449
31262,449
31263,449
31264,449
31265,449
31266,449
31267,449
31268,449
31269,449
31270,449
31271,449
31272,449
31273,449
31274,449
31275,449
31276,449
31277,449
31278,449
31280,449
31282,450
31283,450
31284,450
31285,450
31286,450
31287,450
31288,450
31290,758
31291,758
31292,758
31293,758
31294,758
31296,758
